0.094346, 0.078686, 0.108588, 0.090450, 0.086777, 0.098445, 0.063022, 0.047343, 0.119151, 0.093517, 0.078865, 0.084574, 0.068804, 0.093225, 0.068892, 0.074714, 0.068804, 0.086027, 0.096791, 0.042146, 0.068804, 0.085222, 0.080896, 0.093231, 0.098289, 0.088141, 0.090466, 0.088852 
0.099621, 0.073474, 0.095990, 0.071939, 0.043709, 0.085681, 0.094499, 0.056295, 0.093977, 0.079518, 0.071889, 0.055816, 0.068804, 0.079904, 0.096308, 0.084045, 0.068804, 0.084329, 0.092141, 0.070073, 0.140672, 0.086923, 0.084376, 0.091741, 0.085816, 0.077587, 0.086522, 0.083700 
0.098688, 0.035835, 0.052884, 0.071841, 0.042486, 0.087833, 0.075663, 0.072687, 0.119151, 0.084941, 0.057935, 0.042126, 0.094462, 0.090573, 0.075135, 0.106819, 0.068804, 0.085497, 0.094417, 0.085655, 0.068804, 0.092126, 0.088912, 0.091951, 0.094512, 0.094871, 0.089259, 0.088715 
0.093082, 0.042875, 0.046636, 0.091872, 0.032885, 0.085794, 0.075365, 0.090090, 0.119151, 0.093140, 0.067860, 0.071321, 0.120119, 0.090662, 0.076210, 0.048930, 0.068804, 0.083359, 0.061268, 0.097007, 0.068804, 0.089033, 0.089039, 0.091421, 0.100617, 0.089377, 0.096757, 0.091951 
0.080116, 0.108134, 0.087132, 0.089508, 0.052371, 0.105010, 0.067037, 0.109087, 0.119151, 0.083269, 0.124303, 0.080911, 0.068804, 0.107292, 0.074966, 0.063748, 0.127842, 0.090736, 0.067018, 0.075396, 0.068804, 0.107600, 0.101557, 0.091693, 0.099693, 0.115243, 0.104732, 0.096993 
0.101546, 0.049058, 0.075987, 0.094938, 0.033824, 0.087791, 0.095508, 0.030106, 0.119151, 0.095917, 0.071123, 0.074972, 0.068804, 0.088550, 0.078087, 0.037889, 0.068804, 0.100554, 0.091041, 0.054154, 0.068804, 0.089414, 0.090537, 0.109238, 0.091368, 0.084492, 0.095116, 0.091343 
0.086642, 0.058400, 0.045967, 0.091178, 0.038663, 0.085919, 0.044875, 0.089076, 0.093977, 0.100532, 0.041439, 0.072671, 0.094462, 0.097917, 0.065982, 0.032016, 0.068804, 0.082694, 0.082956, 0.071487, 0.068804, 0.093090, 0.094417, 0.091818, 0.095026, 0.089467, 0.091369, 0.090843 
0.125985, 0.084192, 0.092519, 0.076153, 0.101408, 0.091885, 0.058319, 0.057220, 0.068804, 0.076869, 0.092346, 0.065071, 0.068804, 0.091460, 0.007776, 0.062193, 0.068804, 0.097638, 0.057872, 0.102716, 0.140672, 0.092110, 0.087230, 0.091886, 0.090703, 0.076258, 0.085837, 0.102869 
0.092307, 0.069096, 0.057576, 0.084912, 0.108218, 0.082638, 0.070570, 0.072109, 0.119151, 0.090046, 0.084672, 0.108497, 0.120119, 0.081104, 0.045926, 0.030486, 0.068804, 0.091108, 0.098797, 0.074920, 0.068804, 0.105312, 0.093531, 0.093640, 0.087472, 0.094989, 0.088225, 0.086228 
0.097785, 0.051427, 0.094061, 0.079504, 0.059985, 0.084493, 0.076673, 0.052326, 0.068804, 0.082727, 0.058115, 0.039915, 0.068804, 0.087859, 0.091626, 0.030512, 0.068804, 0.086264, 0.047781, 0.075267, 0.140672, 0.088457, 0.088320, 0.092466, 0.084232, 0.078326, 0.082856, 0.083594 
0.094605, 0.110097, 0.102405, 0.083932, 0.103866, 0.087914, 0.111682, 0.057682, 0.068804, 0.088406, 0.095632, 0.080705, 0.120119, 0.080848, 0.131021, 0.104531, 0.068804, 0.092946, 0.081528, 0.058088, 0.104738, 0.099419, 0.092826, 0.091898, 0.087903, 0.084833, 0.087423, 0.088046 
0.084030, 0.047930, 0.049001, 0.096043, 0.103244, 0.086055, 0.040172, 0.107006, 0.119151, 0.084118, 0.020172, 0.071977, 0.068804, 0.110046, 0.044809, 0.063877, 0.068804, 0.097435, 0.064529, 0.086966, 0.140672, 0.088754, 0.092349, 0.093015, 0.086383, 0.089610, 0.088467, 0.086530 
0.092179, 0.053503, 0.033151, 0.099284, 0.029587, 0.095345, 0.115720, 0.071967, 0.068804, 0.093441, 0.056315, 0.093174, 0.120119, 0.094853, 0.081504, 0.048248, 0.127842, 0.092360, 0.067481, 0.072799, 0.068804, 0.093733, 0.090564, 0.091360, 0.090409, 0.099999, 0.088593, 0.087858 
0.117976, 0.087148, 0.085564, 0.125294, 0.093465, 0.131169, 0.077177, 0.045789, 0.119151, 0.108761, 0.096689, 0.080114, 0.120119, 0.075001, 0.051030, 0.042542, 0.068804, 0.100582, 0.082725, 0.055633, 0.068804, 0.085650, 0.091543, 0.091709, 0.134540, 0.147540, 0.118669, 0.105138 
0.075842, 0.035790, 0.030670, 0.095809, 0.034775, 0.102593, 0.057860, 0.080611, 0.119151, 0.088893, 0.061649, 0.031611, 0.068804, 0.099308, 0.071950, 0.061114, 0.127842, 0.088559, 0.086043, 0.037171, 0.068804, 0.086403, 0.091518, 0.091647, 0.100680, 0.099131, 0.093846, 0.090967 
0.095834, 0.081688, 0.047703, 0.089836, 0.069982, 0.093774, 0.077774, 0.097835, 0.068804, 0.096915, 0.072384, 0.053220, 0.120119, 0.080140, 0.036732, 0.085111, 0.068804, 0.100029, 0.084828, 0.033995, 0.140672, 0.088915, 0.088010, 0.093993, 0.086927, 0.089153, 0.083683, 0.083189 
0.089186, 0.083109, 0.053771, 0.108735, 0.094373, 0.096902, 0.055451, 0.096988, 0.119151, 0.086913, 0.047650, 0.066434, 0.068804, 0.096208, 0.055459, 0.050652, 0.068804, 0.078820, 0.098604, 0.064067, 0.068804, 0.089180, 0.083075, 0.108325, 0.102049, 0.082663, 0.089917, 0.092138 
0.076063, 0.097912, 0.047870, 0.092026, 0.098703, 0.100837, 0.098812, 0.033394, 0.119151, 0.095684, 0.051071, 0.070666, 0.094462, 0.093364, 0.122290, 0.060934, 0.068804, 0.088553, 0.094958, 0.077556, 0.068804, 0.089900, 0.103094, 0.091700, 0.091982, 0.137747, 0.111368, 0.102255 
0.098077, 0.082613, 0.079471, 0.093440, 0.093360, 0.085236, 0.054602, 0.052866, 0.068804, 0.102726, 0.093809, 0.096015, 0.120119, 0.101485, 0.077349, 0.054996, 0.098323, 0.082964, 0.075585, 0.048099, 0.068804, 0.096037, 0.097631, 0.091693, 0.089775, 0.106404, 0.102204, 0.097117 
0.094779, 0.060025, 0.100386, 0.102412, 0.086927, 0.094003, 0.050197, 0.050438, 0.093977, 0.080743, 0.077335, 0.053387, 0.068804, 0.085202, 0.037006, 0.102372, 0.068804, 0.082226, 0.079020, 0.074316, 0.140672, 0.099752, 0.088939, 0.091610, 0.102602, 0.089782, 0.090803, 0.088808 
0.096725, 0.090037, 0.040800, 0.077008, 0.052455, 0.094854, 0.093007, 0.087046, 0.068804, 0.080122, 0.058205, 0.044877, 0.120119, 0.077800, 0.098375, 0.068815, 0.068804, 0.079079, 0.048205, 0.101301, 0.068804, 0.088317, 0.083942, 0.091649, 0.080383, 0.081137, 0.082251, 0.082450 
0.078543, 0.052082, 0.085757, 0.089304, 0.052031, 0.085968, 0.097619, 0.106312, 0.068804, 0.097723, 0.075309, 0.070576, 0.120119, 0.093946, 0.076463, 0.097578, 0.068804, 0.092546, 0.070800, 0.046672, 0.104738, 0.090091, 0.090288, 0.091724, 0.086031, 0.087886, 0.090185, 0.087302 
0.100782, 0.101861, 0.094396, 0.110239, 0.091551, 0.114109, 0.064054, 0.049064, 0.093977, 0.089687, 0.064327, 0.088598, 0.068804, 0.095956, 0.076969, 0.056937, 0.098323, 0.079124, 0.065147, 0.101726, 0.068804, 0.078149, 0.089229, 0.091974, 0.125569, 0.087438, 0.106051, 0.098280 
0.085111, 0.077355, 0.063476, 0.095836, 0.035679, 0.085514, 0.069079, 0.103731, 0.119151, 0.084635, 0.069458, 0.084754, 0.120119, 0.092269, 0.051114, 0.063658, 0.068804, 0.090358, 0.070704, 0.051352, 0.068804, 0.088840, 0.086139, 0.094461, 0.088147, 0.084933, 0.084590, 0.082807 
0.084895, 0.078528, 0.096671, 0.086631, 0.047707, 0.088029, 0.095875, 0.070555, 0.068804, 0.077923, 0.077875, 0.080615, 0.120119, 0.086113, 0.104934, 0.088157, 0.068804, 0.094057, 0.059030, 0.041915, 0.140672, 0.091350, 0.083950, 0.091665, 0.084738, 0.083917, 0.086959, 0.085090 
0.076033, 0.108698, 0.101492, 0.095055, 0.095751, 0.086327, 0.096839, 0.052596, 0.119151, 0.086306, 0.067568, 0.065586, 0.120119, 0.087606, 0.064337, 0.095522, 0.068804, 0.088418, 0.098875, 0.107768, 0.068804, 0.092204, 0.091974, 0.091887, 0.094715, 0.090373, 0.088726, 0.087199 
0.078789, 0.082049, 0.052961, 0.121215, 0.072387, 0.096085, 0.072933, 0.035693, 0.119151, 0.079524, 0.083839, 0.081412, 0.120119, 0.086333, 0.090930, 0.104750, 0.068804, 0.084042, 0.093665, 0.093446, 0.068804, 0.076780, 0.088273, 0.091643, 0.082245, 0.094191, 0.090987, 0.087828 
0.075957, 0.023604, 0.040337, 0.105677, 0.086633, 0.083480, 0.064238, 0.032482, 0.093977, 0.089611, 0.025123, 0.062848, 0.068804, 0.089580, 0.047192, 0.090368, 0.127842, 0.098456, 0.058818, 0.050285, 0.068804, 0.090150, 0.088770, 0.091744, 0.087622, 0.088058, 0.092571, 0.089548 
0.079413, 0.071781, 0.056779, 0.096483, 0.085875, 0.081169, 0.038313, 0.028745, 0.068804, 0.084710, 0.076930, 0.094369, 0.120119, 0.089921, 0.093103, 0.063736, 0.127842, 0.087532, 0.045311, 0.060300, 0.068804, 0.089367, 0.100563, 0.091609, 0.088976, 0.088548, 0.097483, 0.092110 
0.083564, 0.067945, 0.028677, 0.097855, 0.058961, 0.080057, 0.070891, 0.069360, 0.119151, 0.084454, 0.042879, 0.106890, 0.068804, 0.080254, 0.020493, 0.081410, 0.068804, 0.077748, 0.063275, 0.094102, 0.068804, 0.089949, 0.089938, 0.095314, 0.084973, 0.080967, 0.085968, 0.085630 
0.091412, 0.075550, 0.042664, 0.084270, 0.056282, 0.090809, 0.115743, 0.093353, 0.068804, 0.084506, 0.055572, 0.099074, 0.120119, 0.096586, 0.098755, 0.062489, 0.068804, 0.082745, 0.094842, 0.087918, 0.140672, 0.112611, 0.092568, 0.091745, 0.087656, 0.084871, 0.095012, 0.096177 
0.081193, 0.036579, 0.049683, 0.099920, 0.035235, 0.094534, 0.049073, 0.057593, 0.068804, 0.107655, 0.052579, 0.093572, 0.120119, 0.083236, 0.069230, 0.030499, 0.068804, 0.090234, 0.076917, 0.072721, 0.068804, 0.088543, 0.092541, 0.091645, 0.102334, 0.086303, 0.098290, 0.095164 
0.129924, 0.098657, 0.062307, 0.091768, 0.089017, 0.095504, 0.052537, 0.104745, 0.119151, 0.083698, 0.051026, 0.029670, 0.068804, 0.086101, 0.008493, 0.089815, 0.068804, 0.097965, 0.091639, 0.051210, 0.068804, 0.089403, 0.090522, 0.113551, 0.128317, 0.085221, 0.107406, 0.099441 
0.104497, 0.070157, 0.097224, 0.096993, 0.084090, 0.080955, 0.092893, 0.053983, 0.068804, 0.085235, 0.063562, 0.051960, 0.120119, 0.081377, 0.100315, 0.108657, 0.068804, 0.091531, 0.076357, 0.058860, 0.140672, 0.088321, 0.088250, 0.091694, 0.089239, 0.076015, 0.086277, 0.087159 
0.128097, 0.068306, 0.031389, 0.117342, 0.037884, 0.108650, 0.053960, 0.069566, 0.119151, 0.085877, 0.059218, 0.060020, 0.068804, 0.095638, 0.054952, 0.031553, 0.127842, 0.088418, 0.104682, 0.088419, 0.068804, 0.091502, 0.090829, 0.092062, 0.086137, 0.109370, 0.106005, 0.098807 
0.113409, 0.048900, 0.100155, 0.109778, 0.035158, 0.086320, 0.060888, 0.050053, 0.119151, 0.108977, 0.049113, 0.072298, 0.068804, 0.090678, 0.060098, 0.090394, 0.068804, 0.082846, 0.083265, 0.044731, 0.068804, 0.091147, 0.090372, 0.102959, 0.093419, 0.081077, 0.089806, 0.087768 
0.104594, 0.070179, 0.028677, 0.092764, 0.087510, 0.125956, 0.040149, 0.055704, 0.068804, 0.113580, 0.123718, 0.030840, 0.068804, 0.159654, 0.053856, 0.085638, 0.127842, 0.111500, 0.063738, 0.056597, 0.140672, 0.121898, 0.131179, 0.099358, 0.102339, 0.113156, 0.142378, 0.124111 
0.096597, 0.045222, 0.041622, 0.088381, 0.058627, 0.082718, 0.049945, 0.106505, 0.068804, 0.085163, 0.043239, 0.088392, 0.068804, 0.094548, 0.056387, 0.078621, 0.127842, 0.092856, 0.058239, 0.054219, 0.140672, 0.090195, 0.089426, 0.091739, 0.089353, 0.084268, 0.084054, 0.084876 
0.082911, 0.056730, 0.075460, 0.083856, 0.073391, 0.080647, 0.097458, 0.053277, 0.119151, 0.083818, 0.041169, 0.029747, 0.120119, 0.077227, 0.102255, 0.070280, 0.068804, 0.079242, 0.095498, 0.084498, 0.068804, 0.078825, 0.090236, 0.091584, 0.086646, 0.103490, 0.090242, 0.085737 
0.076177, 0.036805, 0.063014, 0.126318, 0.090987, 0.100840, 0.068826, 0.063668, 0.119151, 0.093009, 0.032549, 0.104126, 0.120119, 0.089738, 0.121003, 0.106909, 0.068804, 0.100069, 0.056271, 0.036760, 0.068804, 0.091791, 0.118518, 0.094080, 0.087832, 0.123821, 0.122390, 0.121337 
0.090742, 0.061176, 0.068040, 0.069276, 0.036817, 0.097639, 0.088855, 0.087316, 0.119151, 0.094987, 0.068513, 0.029696, 0.068804, 0.100570, 0.084583, 0.047233, 0.068804, 0.091565, 0.091002, 0.069250, 0.068804, 0.092005, 0.082414, 0.080957, 0.088720, 0.089474, 0.087812, 0.084957 
0.095385, 0.080424, 0.042599, 0.097462, 0.044212, 0.088939, 0.087616, 0.080855, 0.068804, 0.092222, 0.087530, 0.099987, 0.120119, 0.083509, 0.098544, 0.065599, 0.068804, 0.081267, 0.082995, 0.071667, 0.140672, 0.088443, 0.091676, 0.091815, 0.084483, 0.082578, 0.085119, 0.086828 
0.092616, 0.051834, 0.097597, 0.096562, 0.068065, 0.086331, 0.034253, 0.101329, 0.068804, 0.099920, 0.034620, 0.062719, 0.120119, 0.080006, 0.008767, 0.107860, 0.068804, 0.085192, 0.052894, 0.037711, 0.104738, 0.088053, 0.084697, 0.101284, 0.094123, 0.087127, 0.088003, 0.088641 
0.075817, 0.097190, 0.083379, 0.097897, 0.054859, 0.089595, 0.081055, 0.091375, 0.119151, 0.089964, 0.053344, 0.061871, 0.120119, 0.091765, 0.081778, 0.100689, 0.068804, 0.081171, 0.041568, 0.053242, 0.068804, 0.086667, 0.092109, 0.091689, 0.085028, 0.103356, 0.089105, 0.086331 
0.081181, 0.051066, 0.056444, 0.091362, 0.034022, 0.087258, 0.032348, 0.076296, 0.119151, 0.095153, 0.075084, 0.045687, 0.120119, 0.125191, 0.115204, 0.096846, 0.068804, 0.114111, 0.073810, 0.062498, 0.068804, 0.151934, 0.128422, 0.091721, 0.097779, 0.114918, 0.132326, 0.115681 
0.079430, 0.035248, 0.048924, 0.074881, 0.061750, 0.086403, 0.094063, 0.060971, 0.119151, 0.093724, 0.043802, 0.095462, 0.120119, 0.077068, 0.054573, 0.104069, 0.068804, 0.080517, 0.106091, 0.038842, 0.068804, 0.088311, 0.088860, 0.091694, 0.090461, 0.119988, 0.094757, 0.090126 
0.093723, 0.113099, 0.053346, 0.083113, 0.053396, 0.080297, 0.033495, 0.094920, 0.068804, 0.090673, 0.048641, 0.071193, 0.120119, 0.090475, 0.097595, 0.098259, 0.127842, 0.097418, 0.056946, 0.032234, 0.068804, 0.091074, 0.092807, 0.091393, 0.088997, 0.106670, 0.096094, 0.098580 
0.079048, 0.111045, 0.034848, 0.091705, 0.032554, 0.102255, 0.012549, 0.088408, 0.068804, 0.120989, 0.080958, 0.065534, 0.094462, 0.123620, 0.076400, 0.030268, 0.068804, 0.093454, 0.066690, 0.050554, 0.068804, 0.084020, 0.089666, 0.091771, 0.088115, 0.102633, 0.093201, 0.088391 
0.082130, 0.055173, 0.104834, 0.080419, 0.071982, 0.078223, 0.027508, 0.098054, 0.068804, 0.076869, 0.022940, 0.071385, 0.068804, 0.090634, 0.052696, 0.044984, 0.127842, 0.082857, 0.078209, 0.053357, 0.140672, 0.084905, 0.089285, 0.091676, 0.085132, 0.078710, 0.083492, 0.082475 
0.091946, 0.106645, 0.104294, 0.092413, 0.050431, 0.083007, 0.064834, 0.094509, 0.093977, 0.087738, 0.083141, 0.089755, 0.068804, 0.097176, 0.080534, 0.063144, 0.068804, 0.096352, 0.092739, 0.081618, 0.068804, 0.091778, 0.090762, 0.096854, 0.098423, 0.091349, 0.092329, 0.090208 
0.096029, 0.053910, 0.071102, 0.098287, 0.054270, 0.082328, 0.065729, 0.042616, 0.068804, 0.081808, 0.074049, 0.097082, 0.068804, 0.105066, 0.094052, 0.100830, 0.127842, 0.080889, 0.084230, 0.083251, 0.068804, 0.090492, 0.092977, 0.092678, 0.080398, 0.093768, 0.093462, 0.089230 
0.085777, 0.057452, 0.107842, 0.121577, 0.106091, 0.100583, 0.039185, 0.063886, 0.068804, 0.094328, 0.091041, 0.096529, 0.120119, 0.097050, 0.061659, 0.064751, 0.127842, 0.080004, 0.063198, 0.047572, 0.068804, 0.091545, 0.086914, 0.091687, 0.114620, 0.102575, 0.102990, 0.102292 
0.110331, 0.060837, 0.071963, 0.088280, 0.049967, 0.107841, 0.083280, 0.103525, 0.068804, 0.081490, 0.082399, 0.038334, 0.068804, 0.087468, 0.120877, 0.065098, 0.068804, 0.092230, 0.099589, 0.062203, 0.140672, 0.095670, 0.089154, 0.098524, 0.094334, 0.075722, 0.087177, 0.092198 
0.083644, 0.106645, 0.068827, 0.094715, 0.092197, 0.092267, 0.086171, 0.103936, 0.068804, 0.102119, 0.080981, 0.077093, 0.120119, 0.106999, 0.072857, 0.047606, 0.068804, 0.105996, 0.057371, 0.048780, 0.104738, 0.088381, 0.083753, 0.091667, 0.087691, 0.102915, 0.092178, 0.091155 
0.079048, 0.075189, 0.090333, 0.106763, 0.043969, 0.109401, 0.079472, 0.050233, 0.119151, 0.102084, 0.009707, 0.086232, 0.068804, 0.101786, 0.080217, 0.082412, 0.068804, 0.104608, 0.083496, 0.102703, 0.140672, 0.080866, 0.084444, 0.095394, 0.090058, 0.105265, 0.093785, 0.090254 
0.095491, 0.089021, 0.036377, 0.075518, 0.062694, 0.088052, 0.077453, 0.062139, 0.068804, 0.095602, 0.082691, 0.085551, 0.120119, 0.104720, 0.089138, 0.104172, 0.098323, 0.098518, 0.088976, 0.052252, 0.068804, 0.087301, 0.096157, 0.091692, 0.086366, 0.091398, 0.091670, 0.089014 
0.081448, 0.079093, 0.062049, 0.101901, 0.034508, 0.102951, 0.084083, 0.043233, 0.119151, 0.129553, 0.079946, 0.081258, 0.068804, 0.084685, 0.050798, 0.093311, 0.127842, 0.081865, 0.045330, 0.044833, 0.068804, 0.078377, 0.098118, 0.093666, 0.088583, 0.105058, 0.090039, 0.087315 
0.098332, 0.065328, 0.054246, 0.111073, 0.066464, 0.134441, 0.113495, 0.031095, 0.068804, 0.100340, 0.069728, 0.071373, 0.120119, 0.131119, 0.074144, 0.082091, 0.098323, 0.086794, 0.077650, 0.042082, 0.068804, 0.116854, 0.144208, 0.091735, 0.099948, 0.088529, 0.126629, 0.122058 
0.083292, 0.057091, 0.098059, 0.087661, 0.038372, 0.097246, 0.047375, 0.066686, 0.068804, 0.096991, 0.078775, 0.105591, 0.120119, 0.091419, 0.069040, 0.062065, 0.127842, 0.080810, 0.039812, 0.071757, 0.068804, 0.090132, 0.086174, 0.091648, 0.083784, 0.096066, 0.093461, 0.090317 
0.084263, 0.113776, 0.064453, 0.079132, 0.080522, 0.093097, 0.082179, 0.109048, 0.093977, 0.103752, 0.086540, 0.061331, 0.120119, 0.090341, 0.070537, 0.094121, 0.068804, 0.084487, 0.058567, 0.048279, 0.068804, 0.090348, 0.097408, 0.091703, 0.086270, 0.110160, 0.097082, 0.093066 
0.111997, 0.070112, 0.062075, 0.081555, 0.073997, 0.082808, 0.081674, 0.089127, 0.068804, 0.093362, 0.060118, 0.108818, 0.120119, 0.087895, 0.035909, 0.057566, 0.068804, 0.087730, 0.090230, 0.099334, 0.068804, 0.080625, 0.090025, 0.091734, 0.087819, 0.079012, 0.088316, 0.087002 
0.085756, 0.052307, 0.058296, 0.079251, 0.059714, 0.095831, 0.079173, 0.090784, 0.119151, 0.090124, 0.071574, 0.106080, 0.068804, 0.090259, 0.104217, 0.053377, 0.127842, 0.083049, 0.084770, 0.052882, 0.068804, 0.090351, 0.091575, 0.091664, 0.094682, 0.104464, 0.091210, 0.088544 
0.093468, 0.054654, 0.060108, 0.094661, 0.091737, 0.082294, 0.035583, 0.046881, 0.068804, 0.091656, 0.056067, 0.044941, 0.068804, 0.095329, 0.098607, 0.071822, 0.068804, 0.095879, 0.083824, 0.093266, 0.140672, 0.090484, 0.090729, 0.101787, 0.088378, 0.085579, 0.085676, 0.085413 
