0.366525, 0.9352, 0.0429431, 0.40459
0.448714, 0.840073, 0.738048, 0.833507
0.0466374, 0.314078, 0.441727, 0.771266
0.477907, 0.121007, 0.951239, 0.655534
0.185283, 0.92726, 0.423392, 0.685624
0.757166, 0.863526, 0.434865, 0.390735
0.909452, 0.0304737, 0.819151, 0.678447
0.534914, 0.275066, 0.823557, 0.75448
0.538407, 0.229237, 0.245928, 0.911087
0.0596786, 0.0754689, 0.0201356, 0.753433
0.75756, 0.081771, 0.558462, 0.346298
0.253267, 0.536484, 0.5355, 0.411447
0.333485, 0.687294, 0.516148, 0.653534
0.583594, 0.725608, 0.0101511, 0.155938
0.11179, 0.345855, 0.511631, 0.237234
0.376521, 0.105622, 0.181689, 0.0274955
0.536994, 0.273047, 0.717745, 0.595309
0.0601678, 0.818298, 0.513545, 0.0126676
0.957406, 0.322397, 0.84712, 0.112835
0.0496602, 0.805177, 0.027921, 0.388569
0.0766576, 0.892897, 0.140115, 0.423341
0.0297477, 0.780169, 0.931895, 0.830761
0.849644, 0.541734, 0.0123692, 0.452732
0.735722, 0.207496, 0.164199, 0.952529
0.183747, 0.330235, 0.221305, 0.46862
0.871055, 0.915636, 0.440814, 0.504657
0.113455, 0.273228, 0.0606096, 0.725917
0.97367, 0.48203, 0.956584, 0.746735
0.217754, 0.481723, 0.288644, 0.168274
0.641074, 0.953893, 0.715522, 0.732329
0.707411, 0.974008, 0.0432802, 0.5598
0.944231, 0.256164, 0.349172, 0.901431
0.343871, 0.907258, 0.900352, 0.954012
0.399182, 0.322903, 0.831167, 0.681517
0.52298, 0.241685, 0.245055, 0.80994
0.306732, 0.634375, 0.16221, 0.225004
0.698722, 0.522377, 0.842252, 0.398364
0.433599, 0.0456049, 0.509347, 0.52077
0.505035, 0.749726, 0.358252, 0.835512
0.0106774, 0.614204, 0.904742, 0.536623
0.744404, 0.698764, 0.763129, 0.735016
0.570208, 0.0662081, 0.332802, 0.976218
0.51572, 0.287479, 0.478723, 0.512015
0.534863, 0.638672, 0.242316, 0.412892
0.223297, 0.839164, 0.32804, 0.228452
0.417255, 0.798135, 0.483094, 0.61265
0.885537, 0.632883, 0.425181, 0.368231
0.569907, 0.943603, 0.868456, 0.301721
0.762021, 0.824091, 0.389145, 0.213665
0.455092, 0.0446658, 0.430164, 0.697073
0.408726, 0.0837837, 0.706788, 0.545169
0.0425802, 0.495781, 0.576197, 0.0772085
0.649582, 0.338628, 0.908096, 0.691342
0.60325, 0.475977, 0.862468, 0.253225
0.21622, 0.651122, 0.538096, 0.696266
0.610738, 0.508605, 0.985618, 0.479618
0.0647077, 0.250599, 0.871052, 0.367824
0.0125476, 0.748802, 0.382497, 0.418032
0.933341, 0.887099, 0.812094, 0.133997
0.788992, 0.888679, 0.0342078, 0.436036
0.0681658, 0.486914, 0.135636, 0.56078
0.426677, 0.851587, 0.747168, 0.232613
0.170986, 0.252889, 0.126226, 0.381077
0.916998, 0.575832, 0.945701, 0.35025
0.0635968, 0.142888, 0.457909, 0.567815
0.840393, 0.868624, 0.421307, 0.190566
0.435676, 0.356342, 0.0634008, 0.941486
0.181605, 0.788211, 0.322288, 0.663765
0.463431, 0.541488, 0.530501, 0.907009
0.214907, 0.878178, 0.48712, 0.326376
0.899, 0.235179, 0.829056, 0.458086
0.954646, 0.785584, 0.493665, 0.266075
0.244392, 0.21415, 0.315356, 0.415541
0.161637, 0.246301, 0.598076, 0.214816
0.581036, 0.301838, 0.935421, 0.0884843
0.484836, 0.794436, 0.99917, 0.00887488
0.902111, 0.40704, 0.620851, 0.668361
0.591076, 0.489896, 0.450884, 0.899155
0.799798, 0.889609, 0.913642, 0.28037
0.169901, 0.570054, 0.752388, 0.367633
0.0405684, 0.84806, 0.164589, 0.667175
0.466006, 0.0618795, 0.356568, 0.695061
0.0299286, 0.292631, 0.906357, 0.0716311
0.592434, 0.0339756, 0.795131, 0.429427
0.638152, 0.892148, 0.85753, 0.890677
0.588324, 0.122451, 0.121927, 0.248453
0.778858, 0.516038, 0.680883, 0.620759
0.0671621, 0.0154957, 0.176372, 0.998398
0.731467, 0.968566, 0.33338, 0.502178
0.572191, 0.228974, 0.706071, 0.261394
0.830299, 0.530263, 0.433848, 0.123099
0.146641, 0.464592, 0.542047, 0.852978
0.448427, 0.147574, 0.372656, 0.829648
0.263721, 0.687329, 0.221708, 0.0876497
0.405915, 0.688245, 0.445072, 0.203628
0.0691443, 0.0165557, 0.319864, 0.572187
0.483095, 0.714233, 0.658766, 0.00697058
0.441663, 0.520995, 0.986366, 0.0202786
0.279761, 0.293511, 0.801636, 0.910627
0.379867, 0.173909, 0.481761, 0.0898962
0.580218, 0.815255, 0.997, 0.165659
0.399466, 0.529361, 0.240226, 0.426439
0.858051, 0.0571998, 0.946515, 0.965759
0.889025, 0.716735, 0.519222, 0.574942
0.393524, 0.999448, 0.242508, 0.038834
0.428104, 0.604958, 0.823926, 0.282101
0.391476, 0.120729, 0.449757, 0.348703
0.0805897, 0.0848596, 0.726552, 0.529812
0.45503, 0.304396, 0.602828, 0.743637
0.443929, 0.561508, 0.728029, 0.507962
0.592593, 0.498755, 0.833018, 0.975078
0.180711, 0.780583, 0.552532, 0.441368
0.119745, 0.632573, 0.723757, 0.706463
0.558076, 0.326824, 0.986171, 0.781874
0.361701, 0.433135, 0.499791, 0.0962811
0.684456, 0.253831, 0.816366, 0.727756
0.913975, 0.411226, 0.825855, 0.986299
0.345965, 0.930413, 0.205748, 0.408181
0.0258637, 0.897015, 0.731202, 0.478899
0.856362, 0.371298, 0.683122, 0.917016
0.429038, 0.991537, 0.282362, 0.99801
0.930924, 0.773327, 0.746096, 0.0266662
0.189724, 0.702443, 0.145531, 0.465705
0.884125, 0.995972, 0.0372558, 0.824611
0.872471, 0.515989, 0.550125, 0.454961
0.407001, 0.173227, 0.661241, 0.514272
0.835845, 0.383331, 0.791667, 0.781084
0.358934, 0.890805, 0.954521, 0.523394
0.500178, 0.374432, 0.140299, 0.358188
0.271983, 0.514552, 0.525478, 0.255362
0.0373226, 0.906346, 0.930684, 0.418025
0.245535, 0.00754483, 0.759034, 0.252211
0.426807, 0.87398, 0.948734, 0.00651511
0.72308, 0.832017, 0.143194, 0.826791
0.351374, 0.285611, 0.455817, 0.201692
0.202349, 0.375038, 0.919521, 0.22669
0.702372, 0.596703, 0.411152, 0.816477
0.563484, 0.128456, 0.00653056, 0.860304
0.0093011, 0.183881, 0.600423, 0.425994
0.694209, 0.926828, 0.679112, 0.88099
0.584253, 0.0692858, 0.88486, 0.179289
0.655352, 0.55545, 0.901677, 0.518609
0.979954, 0.341447, 0.863674, 0.485261
0.19768, 0.854741, 0.0709497, 0.227898
0.455951, 0.750294, 0.231297, 0.140777
0.253897, 0.951705, 0.298285, 0.0360462
0.530901, 0.566144, 0.558645, 0.301771
0.564248, 0.578598, 0.63178, 0.283129
0.545164, 0.0773089, 0.801319, 0.308778
0.596659, 0.997112, 0.245243, 0.832363
0.00619412, 0.163042, 0.0511944, 0.927697
0.955899, 0.539093, 0.43618, 0.829472
0.0930834, 0.89712, 0.1938, 0.209339
0.185865, 0.197723, 0.551343, 0.437087
0.458095, 0.202009, 0.661412, 0.542476
0.781279, 0.198937, 0.377913, 0.689235
0.258435, 0.415508, 0.935086, 0.281494
0.564697, 0.159839, 0.199132, 0.807935
0.831149, 0.170093, 0.507153, 0.323282
0.330508, 0.980046, 0.242033, 0.898163
0.110163, 0.918016, 0.440675, 0.397396
0.197372, 0.162619, 0.239258, 0.53831
0.261371, 0.995967, 0.761116, 0.225137
0.717266, 0.405814, 0.0581315, 0.0898705
0.660625, 0.566785, 0.521941, 0.70201
0.46327, 0.786939, 0.298619, 0.959562
0.862739, 0.45392, 0.395261, 0.954402
0.963158, 0.841336, 0.823549, 0.0247084
0.783489, 0.850059, 0.234726, 0.175946
0.846463, 0.966179, 0.916862, 0.500691
0.150562, 0.77508, 0.104963, 0.0116936
0.588185, 0.688354, 0.227171, 0.853015
0.720919, 0.247859, 0.0977912, 0.989254
0.62222, 0.925763, 0.850473, 0.858951
0.532282, 0.0536273, 0.636765, 0.427467
0.152432, 0.0274447, 0.0504656, 0.111771
0.397487, 0.532711, 0.231292, 0.693862
0.514252, 0.83853, 0.641714, 0.0413052
0.351198, 0.550922, 0.50402, 0.942982
0.00639697, 0.604566, 0.789039, 0.483369
0.0359674, 0.232781, 0.772147, 0.991004
0.450367, 0.135172, 0.305196, 0.72392
0.787356, 0.838796, 0.735519, 0.979487
0.115913, 0.151934, 0.845561, 0.0801568
0.889565, 0.415752, 0.414945, 0.204983
0.60314, 0.93784, 0.872748, 0.994346
0.644727, 0.273041, 0.828885, 0.227439
0.437089, 0.87418, 0.283633, 0.189479
0.992821, 0.558546, 0.920301, 0.0782022
0.689092, 0.42267, 0.564799, 0.742477
0.348056, 0.345924, 0.429008, 0.172269
0.892868, 0.184446, 0.296607, 0.824154
0.278443, 0.991441, 0.726814, 0.94286
0.666716, 0.900207, 0.773657, 0.28837
0.702073, 0.966313, 0.585673, 0.833107
0.917825, 0.372215, 0.0901065, 0.912487
0.303028, 0.114039, 0.580826, 0.513178
0.281069, 0.9809, 0.378503, 0.460961
0.0107552, 0.149457, 0.283953, 0.778561
0.332298, 0.562211, 0.289617, 0.255118
0.331061, 0.603492, 0.710219, 0.337634
0.122699, 0.730689, 0.653456, 0.398083
0.0902514, 0.059701, 0.354284, 0.500623
0.236505, 0.401356, 0.471732, 0.547049
0.981082, 0.830147, 0.132119, 0.00796126
0.663519, 0.0875315, 0.987063, 0.120728
0.140456, 0.695851, 0.477063, 0.0538753
0.346312, 0.95912, 0.59796, 0.848488
0.748639, 0.142253, 0.0030458, 0.251777
0.0401793, 0.95492, 0.735101, 0.71078
0.983665, 0.320165, 0.772004, 0.532682
0.508079, 0.041542, 0.906196, 0.592739
0.395588, 0.264086, 0.781807, 0.321446
0.277329, 0.774087, 0.527559, 0.919321
0.827297, 0.796024, 0.574168, 0.603309
0.0904539, 0.0444414, 0.150852, 0.338328
0.485167, 0.531982, 0.824892, 0.462789
0.787697, 0.325345, 0.305457, 0.627876
0.69223, 0.0359816, 0.655498, 0.121112
0.862775, 0.657983, 0.219446, 0.588862
0.268836, 0.679035, 0.394582, 0.954234
0.848772, 0.821416, 0.212119, 0.308968
0.720174, 0.22944, 0.0576336, 0.34722
0.303887, 0.850832, 0.6162, 0.0560681
0.619403, 0.750931, 0.635372, 0.282834
0.557857, 0.59214, 0.690806, 0.972187
0.848542, 0.613547, 0.0164437, 0.0799481
0.135885, 0.201919, 0.782722, 0.843366
0.595025, 0.284806, 0.657414, 0.368638
0.447183, 0.106133, 0.90263, 0.867904
0.702854, 0.0170878, 0.535233, 0.705742
0.670325, 0.466641, 0.896445, 0.0959269
0.548043, 0.585772, 0.759668, 0.566486
0.134646, 0.851231, 0.0906887, 0.525565
0.65982, 0.640974, 0.0861232, 0.131486
0.293989, 0.000177149, 0.983884, 0.111584
0.928922, 0.607088, 0.791559, 0.549478
0.534564, 0.43052, 0.746658, 0.656534
0.952015, 0.126519, 0.674085, 0.899048
0.0474374, 0.949533, 0.695248, 0.747946
0.657759, 0.642676, 0.350334, 0.585913
0.807639, 0.129961, 0.00942481, 0.976627
0.344837, 0.455606, 0.00280951, 0.558982
0.465472, 0.837913, 0.295115, 0.136464
0.680477, 0.10586, 0.563651, 0.0978806
0.791642, 0.604649, 0.478274, 0.934419
0.803164, 0.765218, 0.0855028, 0.476203
0.845213, 0.35526, 0.636751, 0.771513
0.119329, 0.672567, 0.4844, 0.0904287
0.746933, 0.0130379, 0.677287, 0.476914
0.35446, 0.417676, 0.595862, 0.17108
0.168798, 0.074424, 0.460057, 0.322173
0.845588, 0.375565, 0.087542, 0.782894
0.592879, 0.355942, 0.482503, 0.305778
0.173249, 0.0487573, 0.138949, 0.752759
0.952887, 0.394987, 0.266151, 0.705967
0.994845, 0.752627, 0.538127, 0.581422
0.376073, 0.184327, 0.871243, 0.458358
0.159392, 0.169926, 0.0864099, 0.00989741
0.660898, 0.98716, 0.675596, 0.313689
0.445839, 0.0995358, 0.777758, 0.0157179
0.687445, 0.323115, 0.303545, 0.99967
0.463924, 0.618328, 0.0653445, 0.950953
0.628979, 0.939059, 0.106471, 0.807052
0.190132, 0.875654, 0.081376, 0.216833
0.662442, 0.188425, 0.57545, 0.318809
0.739592, 0.221917, 0.879898, 0.451074
0.196259, 0.0634972, 0.668598, 0.734117
0.897139, 0.722105, 0.188524, 0.693859
0.682803, 0.568415, 0.442877, 0.149363
0.578566, 0.785802, 0.45043, 0.791575
0.629761, 0.175969, 0.436266, 0.987539
0.814018, 0.874162, 0.788414, 0.64415
0.86271, 0.387055, 0.50491, 0.0527765
0.551351, 0.742409, 0.958721, 0.485941
0.59281, 0.993278, 0.566913, 0.61937
0.508729, 0.157389, 0.568967, 0.785019
0.253466, 0.785651, 0.0299293, 0.643783
0.0178566, 0.906231, 0.106939, 0.333493
0.465799, 0.932816, 0.247632, 0.142876
0.0259351, 0.0961364, 0.889559, 0.0765573
0.975534, 0.570631, 0.747096, 0.0620219
0.935796, 0.416587, 0.495171, 0.956292
0.890019, 0.986668, 0.744751, 0.0635668
0.404649, 0.316036, 0.421665, 0.54042
0.28073, 0.341734, 0.30206, 0.484573
0.694845, 0.502991, 0.863622, 0.815819
0.842123, 0.446219, 0.991205, 0.743727
0.720272, 0.0231218, 0.29743, 0.889392
0.170423, 0.0670721, 0.829592, 0.62744
0.554866, 0.414486, 0.00337994, 0.419767
0.251058, 0.52873, 0.64535, 0.440441
0.0454058, 0.880617, 0.623865, 0.909405
0.867507, 0.8604, 0.979717, 0.044905
0.739008, 0.373228, 0.259259, 0.70532
0.123607, 0.703064, 0.247636, 0.417216
0.263535, 0.815125, 0.307848, 0.602419
0.307883, 0.972107, 0.771247, 0.7495
0.93091, 0.464902, 0.260755, 0.882519
0.708045, 0.837769, 0.446061, 0.405226
0.890734, 0.951344, 0.296389, 0.572272
0.777596, 0.653884, 0.667223, 0.246107
0.844382, 0.98668, 0.568045, 0.0940662
0.543931, 0.0647742, 0.960251, 0.527429
0.0418913, 0.975911, 0.397588, 0.490356
0.981338, 0.494394, 0.14852, 0.59945
0.411978, 0.165112, 0.557275, 0.53226
0.845783, 0.975469, 0.758649, 0.834091
0.184292, 0.228676, 0.326682, 0.752432
0.305815, 0.759451, 0.097984, 0.41268
0.854733, 0.888839, 0.321267, 0.731302
0.17451, 0.318425, 0.65346, 0.842646
0.732205, 0.461758, 0.0170786, 0.0707633
0.761688, 0.605749, 0.00339197, 0.42359
0.443673, 0.666091, 0.418573, 0.83202
0.697812, 0.0860788, 0.417724, 0.000145739
0.737841, 0.846325, 0.731997, 0.0405751
0.697576, 0.0309108, 0.5099, 0.730286
0.816157, 0.257864, 0.756442, 0.270383
0.371469, 0.427403, 0.224689, 0.0775952
0.616037, 0.666735, 0.500734, 0.661356
0.510764, 0.894938, 0.780612, 0.553097
0.222512, 0.0211591, 0.522957, 0.757664
0.86157, 0.624989, 0.00622961, 0.303373
0.609226, 0.301193, 0.193497, 0.725524
0.324471, 0.105085, 0.822483, 0.614592
0.448772, 0.0535052, 0.197141, 0.95201
0.771632, 0.563954, 0.334875, 0.849933
0.731248, 0.921887, 0.0374959, 0.326769
0.430128, 0.337536, 0.675233, 0.637756
0.986986, 0.440333, 0.57786, 0.320023
0.0537415, 0.0492521, 0.363925, 0.504315
0.321284, 0.702417, 0.0845382, 0.197657
0.463755, 0.974213, 0.361086, 0.610239
0.757227, 0.114543, 0.047372, 0.772813
0.955059, 0.986553, 0.83362, 0.0983064
0.686312, 0.254796, 0.425641, 0.318167
0.442285, 0.343024, 0.53642, 0.373504
0.642369, 0.812337, 0.787364, 0.822485
0.299133, 0.269958, 0.246363, 0.189682
0.458914, 0.925741, 0.10799, 0.186246
0.635591, 0.151478, 0.614424, 0.807959
0.0957527, 0.938138, 0.225586, 0.249128
0.500654, 0.737199, 0.0398343, 0.0832352
0.737445, 0.512542, 0.0954297, 0.469682
0.0499163, 0.797887, 0.378344, 0.375424
0.409469, 0.171512, 0.974047, 0.626577
0.479992, 0.733539, 0.338043, 0.567504
0.0477535, 0.472494, 0.391578, 0.922008
0.166456, 0.0808024, 0.631114, 0.874091
0.710155, 0.0706936, 0.282972, 0.565063
0.837708, 0.130784, 0.17938, 0.798345
0.110856, 0.514091, 0.616382, 0.405069
0.504769, 0.929625, 0.312221, 0.447995
0.371262, 0.625408, 0.110812, 0.508416
0.261311, 0.175623, 0.0172147, 0.932025
0.175399, 0.816541, 0.0996428, 0.822799
0.445717, 0.777018, 0.817235, 0.774834
0.410608, 0.241928, 0.0596476, 0.459071
0.619248, 0.638156, 0.834554, 0.934255
0.0907682, 0.485329, 0.0289466, 0.721796
0.16058, 0.164281, 0.414255, 0.92344
0.68331, 0.325959, 0.0685743, 0.476327
0.414059, 0.427445, 0.156146, 0.715825
0.511989, 0.922954, 0.405854, 0.356457
0.78606, 0.439824, 0.903384, 0.923261
0.946387, 0.336444, 0.71072, 0.82842
0.313707, 0.768221, 0.549186, 0.0245242
0.672339, 0.973428, 0.190914, 0.436988
0.881211, 0.600238, 0.415829, 0.476283
0.773181, 0.548489, 0.158577, 0.440852
0.31539, 0.921229, 0.186211, 0.809203
0.866528, 0.841206, 0.48747, 0.0663025
0.542118, 0.386475, 0.132526, 0.59843
0.74295, 0.0295462, 0.579724, 0.330661
0.753807, 0.276324, 0.175968, 0.881071
0.494976, 0.842801, 0.801611, 0.815994
0.0647661, 0.17332, 0.651774, 0.592178
0.50304, 0.577453, 0.741029, 0.572763
0.666856, 0.403401, 0.56392, 0.339748
0.808962, 0.171192, 0.391072, 0.671339
0.677175, 0.515485, 0.906253, 0.784202
0.693157, 0.368148, 0.19542, 0.548387
0.399372, 0.939857, 0.344839, 0.0836856
0.350257, 0.510951, 0.832633, 0.264631
0.286626, 0.845391, 0.704722, 0.980675
0.982907, 0.397125, 0.763485, 0.605451
0.843272, 0.895018, 0.994993, 0.2504
0.640208, 0.36234, 0.367294, 0.305652
0.672913, 0.910987, 0.694108, 0.952204
0.61116, 0.705093, 0.919449, 0.333934
0.913497, 0.430176, 0.718044, 0.836933
0.239262, 0.303488, 0.0112025, 0.513332
0.712933, 0.494378, 0.117666, 0.0473258
0.230256, 0.0479097, 0.638479, 0.363865
0.282454, 0.478251, 0.414213, 0.8493
0.751038, 0.208252, 0.0535446, 0.441824
0.892409, 0.813398, 0.434025, 0.637203
0.248621, 0.840686, 0.328774, 0.524142
0.704331, 0.158689, 0.133333, 0.524714
0.233281, 0.985758, 0.772567, 0.977061
0.943229, 0.534981, 0.66505, 0.650786
0.424849, 0.919039, 0.0941239, 0.843437
0.612515, 0.566716, 0.0439127, 0.0921727
0.474539, 0.400337, 0.578335, 0.363017
0.879889, 0.13588, 0.396012, 0.721559
0.619205, 0.0322347, 0.451827, 0.501411
0.55715, 0.0812997, 0.625565, 0.531773
0.577865, 0.844967, 0.799819, 0.137156
0.869335, 0.269738, 0.203076, 0.998476
0.0370421, 0.969613, 0.976029, 0.306916
0.234356, 0.228469, 0.603567, 0.406091
0.72538, 0.512725, 0.579832, 0.232753
0.23553, 0.280717, 0.694188, 0.1354
0.845854, 0.20393, 0.270424, 0.14139
0.0305034, 0.0405147, 0.894648, 0.592829
0.0654108, 0.735306, 0.0212429, 0.260334
0.378474, 0.835593, 0.782982, 0.266461
0.209369, 0.366397, 0.105424, 0.706257
0.639731, 0.635945, 0.541391, 0.153208
0.811315, 0.615319, 0.956926, 0.486735
0.608339, 0.867166, 0.807734, 0.279078
0.190139, 0.321126, 0.760066, 0.49514
0.879617, 0.903933, 0.471153, 0.124636
0.860421, 0.0839512, 0.00822483, 0.598804
0.0924189, 0.18101, 0.860861, 0.0839708
0.886157, 0.131595, 0.973864, 0.771954
0.405398, 0.0464871, 0.837941, 0.89293
0.22987, 0.760621, 0.115637, 0.269051
0.704343, 0.645349, 0.313722, 0.908434
0.854944, 0.0993125, 0.166194, 0.333073
0.570522, 0.921852, 0.839924, 0.683624
0.486123, 0.984431, 0.277482, 0.875496
0.849411, 0.150145, 0.953579, 0.48803
0.681762, 0.527145, 0.0368497, 0.197122
0.534126, 0.186074, 0.681223, 0.879561
0.702383, 0.814572, 0.434723, 0.843587
0.733886, 0.509988, 0.326753, 0.29256
0.50591, 0.588891, 0.0457802, 0.464466
0.514458, 0.224812, 0.461812, 0.307947
0.389566, 0.275951, 0.461461, 0.803829
0.77894, 0.537023, 0.487582, 0.299745
0.787598, 0.549773, 0.619793, 0.181976
0.924504, 0.57581, 0.880855, 0.95923
0.213789, 0.156569, 0.591398, 0.176792
0.155612, 0.635602, 0.186558, 0.574611
0.110003, 0.520866, 0.785682, 0.232781
0.079231, 0.586101, 0.190942, 0.0172956
0.639142, 0.949562, 0.268493, 0.791155
0.640713, 0.964952, 0.700334, 0.708938
0.573609, 0.285483, 0.785761, 0.794786
0.31194, 0.314521, 0.0641358, 0.824518
0.676869, 0.695695, 0.514975, 0.973581
0.421027, 0.492639, 0.603469, 0.921821
0.980909, 0.852841, 0.961036, 0.58264
0.0930496, 0.609885, 0.287688, 0.939211
0.754368, 0.992511, 0.781416, 0.423631
0.751939, 0.867424, 0.673745, 0.198506
0.377267, 0.995354, 0.88313, 0.778741
0.46937, 0.613952, 0.776925, 0.00367182
0.0109658, 0.511638, 0.701415, 0.0726111
0.12944, 0.931831, 0.712398, 0.603664
0.388919, 0.13302, 0.0729712, 0.763069
0.78699, 0.192028, 0.143546, 0.359831
0.327837, 0.529484, 0.947678, 0.745912
0.81628, 0.797389, 0.689637, 0.556241
0.773358, 0.479984, 0.287172, 0.616429
0.815022, 0.775289, 0.00297849, 0.600241
0.212331, 0.650224, 0.548032, 0.715844
0.220044, 0.197756, 0.292167, 0.103939
0.997418, 0.544375, 0.610831, 0.74883
0.847267, 0.205146, 0.233893, 0.568817
0.776458, 0.618679, 0.651015, 0.206693
0.436021, 0.412133, 0.488023, 0.573856
0.563231, 0.102885, 0.582878, 0.630358
0.836473, 0.108029, 0.0334774, 0.0395121
0.752267, 0.157657, 0.674626, 0.168906
0.0374224, 0.710206, 0.191528, 0.385666
0.2444, 0.43374, 0.238327, 0.181416
0.461254, 0.678862, 0.366752, 0.509385
0.405776, 0.699108, 0.285051, 0.305791
0.258151, 0.256723, 0.701086, 0.904084
0.384789, 0.15848, 0.659173, 0.0637877
0.669942, 0.637121, 0.262987, 0.600202
0.636743, 0.848451, 0.464152, 0.0421276
0.361566, 0.442788, 0.759121, 0.168201
0.300546, 0.249076, 0.669474, 0.363147
0.864804, 0.487548, 0.646538, 0.67571
0.451921, 0.930016, 0.672128, 0.42845
0.118089, 0.348554, 0.497545, 0.0147485
0.313131, 0.500783, 0.640585, 0.228006
0.748802, 0.826433, 0.0422202, 0.678375
0.00416696, 0.552094, 0.328195, 0.730027
0.0690293, 0.32264, 0.917231, 0.363389
0.961, 0.68689, 0.953416, 0.0995457
0.660425, 0.46932, 0.415623, 0.638821
0.950381, 0.0712178, 0.218042, 0.161041
0.0258277, 0.128977, 0.902316, 0.706632
0.864416, 0.741362, 0.959443, 0.487016
0.795433, 0.78525, 0.940467, 0.565521
0.892764, 0.19518, 0.853803, 0.466653
0.207708, 0.172016, 0.122899, 0.910529
0.147608, 0.258469, 0.412359, 0.393728
0.0482028, 0.281806, 0.6815, 0.159116
0.438852, 0.624689, 0.118303, 0.498849
0.117275, 0.169732, 0.58297, 0.770899
0.976545, 0.646487, 0.468783, 0.119159
0.192236, 0.740179, 0.711523, 0.599865
0.788525, 0.051559, 0.129122, 0.0412151
0.473055, 0.760705, 0.150369, 0.996122
0.796109, 0.601382, 0.81847, 0.95666
0.856612, 0.665954, 0.167554, 0.741067
0.93428, 0.442816, 0.229687, 0.712894
0.842012, 0.813895, 0.645613, 0.404305
0.176523, 0.189131, 0.502133, 0.0493476
0.160478, 0.0251727, 0.29146, 0.885209
0.241656, 0.106289, 0.121995, 0.138536
0.308018, 0.0465495, 0.372357, 0.531038
0.792678, 0.768454, 0.243983, 0.198258
0.843614, 0.800897, 0.887378, 0.140818
0.519039, 0.955635, 0.524483, 0.123414
0.682759, 0.752938, 0.689357, 0.361128
0.0731204, 0.340695, 0.484473, 0.907921
0.593796, 0.0184337, 0.231456, 0.126766
0.719527, 0.159889, 0.361764, 0.890204
0.452899, 0.918894, 0.420536, 0.737597
0.94746, 0.230889, 0.230979, 0.774968
0.0317828, 0.885178, 0.450814, 0.754705
0.062613, 0.825724, 0.928272, 0.44014
0.960967, 0.109383, 0.552155, 0.335314
0.359463, 0.0468853, 0.945888, 0.214096
0.74209, 0.652956, 0.259325, 0.676497
0.468703, 0.457252, 0.193567, 0.0891281
0.351167, 0.65734, 0.881884, 0.814631
0.0997903, 0.250268, 0.756773, 0.106156
0.382843, 0.777147, 0.258926, 0.225647
0.446835, 0.0594278, 0.735011, 0.136507
0.132263, 0.727244, 0.172085, 0.287454
0.939724, 0.587037, 0.847386, 0.446729
0.469356, 0.630926, 0.64779, 0.709256
0.652158, 0.399328, 0.709864, 0.0991162
0.954718, 0.147695, 0.239227, 0.912892
0.0946755, 0.787825, 0.622752, 0.431147
0.0971501, 0.938107, 0.398586, 0.574344
0.463733, 0.0293705, 0.536961, 0.0685893
0.956837, 0.46381, 0.646721, 0.144107
0.301021, 0.474719, 0.0171087, 0.450937
0.820888, 0.298243, 0.260786, 0.945798
0.224288, 0.54556, 0.589772, 0.484347
0.057263, 0.0884604, 0.908866, 0.598833
0.220451, 0.976477, 0.814315, 0.803519
0.62593, 0.209481, 0.0588786, 0.18871
0.877976, 0.113965, 0.0271513, 0.49813
